,comment_id,Comment,word_length
4464,7214,"Samuel has successfully finished internship. He has acquired hands-on skills in Coding, Networking & Systems Administration, PC repair / Software maintenance. We wish him the very best.",5.888888888888889
4465,7215,Brian demonstrated his web development skills by successfully designing a new web page for the Ministry.,5.5625
4466,7216,ability to complete an assignment involving editing a story and converting it to mpg formats and other.,5.117647058823529
4467,7217,Samuel has successfully finished internship. He is supposed to present end of internship report explaining in detail all the new skills he has acquired.,5.375
4468,7218,Weekly tasks completed as assigned.,6.2
4469,7220,The prototype was presented by the Intern to the Supervisor and feedback was discussed to inform further development.,5.555555555555555
4470,7221,Handled systems administration,9.333333333333334
4471,7222,Winnie has successfully completed this week's tasks. She is supposed to present end of internship report explaining in detail all the new skills she has acquired.,5.269230769230769
4472,7223,Introduced to Network concepts,6.75
4473,7224,He has successfully completed this week's main tasks of setting up a wireless network and accessing devices remotely using remote desktop connection.,5.818181818181818
4474,7225,"Though it was a challenging week, She teamed well and had results delivered. Keep up the good team spirit.",4.631578947368421
4475,7226,Progressive,11.0
4476,7227,"Concentrating on his project
Practicing what was trained earlier (Server Installation (Windows server 2019 and Ubuntu server, Hardware maintainance and repair, Troubleshooting)",7.045454545454546
4477,7228,Brian has successfully finished internship. He is supposed to present end of internship report explaining in detail all the new skills he has acquired.,5.333333333333333
4478,7229,"A long side redesign of the website, Linda was tasked to provide some end user support to the National ICT Initiatives Support Programme (NIISP) Implementation Team which she performed very well and the Supervisor for that task was pleased with her work.",5.071428571428571
4479,7230,The prototype was presented by the Intern to the Supervisor and feedback was discussed for further development.,5.588235294117647
4480,7232,"Quick learner, flexible , commended for IT servicedesk support , pcs installation and overall customer service",5.9375
4481,7237,-She is given task to write documentation for the tours and travel application.,5.153846153846154
4482,7238,She was instrumental in organizing our event and stepping in for our business lead on matters to do with the first event.,4.545454545454546
4483,7239,Completed,9.0
4484,7240,Progressing well with the project and his determination and hard work has enabled him apply the flutter and firebase knowledge in implementing the login and sign-up pages of the application as well as the backend to allow user details be stored on the database. Keep it up and add more efforts so as to implement the next part of the system in the shortest time possible.,4.636363636363637
4485,7241,"Good work, keep up",3.75
4486,7242,"Despite a few challenges, Benedict has managed to complete internship. He is supposed to present end of internship report explaining in detail all the new skills he has acquired.",5.172413793103448
4487,7243,I still encourage him to practice multitasking.,5.857142857142857
4488,7244,"Despite a tight schedule, Bhan has successfully finished internship. He is supposed to present end of internship report explaining in detail all the new skills he has acquired.",5.321428571428571
4489,7245,Harold is almost done with internship. He should start working on the end of internship report and at the same time concentrate on the semester load at Campus.,4.714285714285714
4490,7246,Fazil has successfully finished internship. He is supposed to present end of internship report explaining in detail all the new skills she has acquired.,5.375
4491,7249,I have reviewed the notebooks shared by Mubarak and he managed to implement a data processing pipeline using image data generators. This is an important task to learn as it optimizes the data loading during the training of the model and can lead to an improved training process.,4.8125
4492,7252,"Despite a few challenges, Rajab has managed to complete internship. He is supposed to present end of internship report explaining in detail all the new skills he has acquired.",5.068965517241379
4493,7253,Joshua has successfully finished internship. He is supposed to present end of internship report explaining in detail all the new skills he has acquired.,5.375
4494,7254,Edgar has successfully completed the last week of internship. He is supposed to present end of internship report explaining in detail all the new skills he has acquired.,5.071428571428571
4495,7255,Always available and flexible,6.5
4496,7256,"Despite a few challenges, Levin has managed to complete internship. He is supposed to present end of internship report explaining in detail all the new skills he has acquired.",5.068965517241379
4497,7257,better,6.0
4498,7258,Limited time of engagement due to much pressure from campus that made concentration to our projects less. He could better am sure.,4.954545454545454
4499,7261,Polycarp has successfully finished internship. He is supposed to present end of internship report explaining in detail all the new skills he has acquired.,5.458333333333333
4500,7263,"Student has continued to show efforts towards accomplishing the assignments.
Extra effort will be geared towards having him meet the system users for more clarity.",5.56
4501,7265,finished automated tests for Y-save web application which are working as expected.,5.916666666666667
4502,7267,Completed,9.0
4503,7269,Fast learner,5.5
4504,7270,"Now that internship is done, I encourage Francis start writing end of internship report and also  concentrate on passing tests and assignments at Campus.",5.375
4505,7271,The task to analyze the extracted text to get the length of sentences and checking for abbreviations has been done. There is a pending task to organize the data in a dataframe.,4.53125
4506,7272,The reception of this week's learning subject - Cyber Security and System Administration was great and it the desire to learn was good.,4.913043478260869
4507,7275,The week went well. Students had a background in Digital Marketing and so the concepts introduced were familiar.,5.277777777777778
4508,7278,"Website up and running, now on the Shift management system, to add more functionality",5.142857142857143
4509,7280,"Winding up the internship, though still engaging her with the system",5.2727272727272725
4510,7281,Mark sought guidance whenever he needed it and this helped him learn faster and enjoy his classes.,4.823529411764706
4511,7282,He has managed to fix the issues with the loss functions for the transfer learning experiments and the model evaluation shows  a slight improvement in the classification task. He has also read and implemented more metrics for the evaluation of the model which will improve his skill in evaluating classification problems in general.,5.264150943396227
4512,7283,Continually offered ideas to solve a certain computation hand we encountered during working and most times during learning.,5.888888888888889
4513,7284,Progressing well but slowed down due to tests however we hope catchup after they are completed,4.9375
4514,7287,Givious has successfully completed internship. He is supposed to present end of internship report explaining in detail all the new skills he has acquired.,5.458333333333333
4515,7289,Natasha encountered some challenges that prevented her from accomplishing the assigned tasks. I have changed the task and asked her to implement a logistic regression model to predict the class of the submitted image. This conclusion was reached after reviewing the previous regression task as something that may be too complex to achieve at the moment. I have asked her to explore features that can be used to accomplish this.,5.114285714285714
4516,7290,Limited activity at work due to interruption from school activities.,5.9
4517,7291,querying and retrieving data,6.25
4518,7293,"Despite a few challenges, Noellah has managed to complete internship. She is supposed to present end of internship report explaining in detail all the new skills she has acquired.",5.206896551724138
4519,7294,More emphasis was put on web designing. The student was able to program and develop a simple website. It was a thrilling experience for her,4.6
4520,7295,"Hardware, its uses and re-assembling of machines were the core of the week. It involved practical hands-on sessions",5.444444444444445
4521,7300,"Jovan has successfully finished internship. He has acquired hands-on skills in Coding, Networking & Systems Administration, PC repair and software maintenance. He is supposed to present end of internship report explaining in detail all the new skills he has acquired.",5.7
4522,7301,"-Worked on reducing the remaining work load,project now nearing completion.",6.6
4523,7302,"He can now set up a LAN with over 20 PCs and also share resources like internet, and documents with ease.",4.0476190476190474
4524,7303,"Bertrand has done excellent work throughout his internship period. He has demonstrated a very commendable work ethic, learning mindset and impressive technical aptitude.",6.391304347826087
4525,7304,"VLAN Configurations, Static and Dynamic Routing",7.0
4526,7306,He managed to design a personal blog using WordPress Content Management System.,5.666666666666667
4527,7307,"Introduction to Networks (identifying network devices and how they interconnect)
Cable color arrangements
Cable termination (straight through and cross over cables)
physical connection of the network devices (cables, switch, router, and end user devices (computers))",6.628571428571429
4528,7308,Patience needs more time to understand her core networking around layer one and layer two of the OSI model. More effort towards understanding how devices connect will imparted going forward.,5.366666666666666
4529,7310,Hamza has successfully finished internship. He is supposed to present end of internship report explaining in detail all the new skills he has acquired.,5.333333333333333
4530,7312,Demonstrated good knowledge of database management skills.,7.428571428571429
4531,7313,He can do well in Graphics designing,4.285714285714286
4532,7314,"Mercy has successfully finished internship. She  has acquired hands-on skills in Coding, Networking & Systems Administration and PC repair/ software maintenance.",6.666666666666667
4533,7318,marks for this weekily tasks (7/10),5.0
4534,7320,"Emmanuel is a quick learner and continues to learn all of the aspects of working in start-up tech company. There is a wide range of work to be done and thus far, he has jumped in head-first to learn the many aspects of the company.",4.155555555555556
4535,7321,Continued configuration of apache webserver and was introduced to unix editors that help during configuration of services. Was very responsive with the activity and gave it all her time,5.413793103448276
4536,7323,Very Good,4.0
4537,7325,he is making good progress and going according to work plan. keep it up,4.142857142857143
4538,7328,She is very active during work assignments.,5.285714285714286
4539,7329,Aweebwa has managed to implement the front-end for the data manipulation system. Try your best to learn Django within the minimum possible time so as to start on the back-end of the data manipulation system.,4.942857142857143
4540,7330,"Great Aweebwa, for putting in time to practice what you have learnt, more practice for the best.",4.705882352941177
4541,7333,The reception of this week's learning subject - Cyber Security and System Administration was great and it the desire to learn was good.,4.913043478260869
4542,7334,All assigned tasks were completed as assigned.,5.714285714285714
4543,7335,Felix managed to configure the back-end  for the project and also managed to add more buttons to simplify the data visualizations on the front-end.,5.125
4544,7336,"Malik was enthusiastic, energetic, and displayed positive behavior.",7.5
4545,7337,The week went well. Students had a background in Digital Marketing and so the concepts introduced were familiar.,5.277777777777778
4546,7338,"Adapted to new concepts and tools well and sought out training to enhance knowledge, skills and abilities.",5.294117647058823
4547,7339,Rebecca has successfully completed developing the regression model and to evaluate its performance on predictions from the test set. This is an important milestone she can build on to further her machine learning knowledge.,5.588235294117647
4548,7343,Manasseh has managed to integrate Firebase within the flutter interfaces for authentication. Keep moving.,6.571428571428571
4549,7344,"Manasseh managed to integrate Firebase to the business to business flutter application on the login and signup pages, managed to implement the interface for cart, view profile, settings and favourites. He is promising and tried his best to give in time so as to implement some parts of the business to business platform. Keep it up and add more efforts to acquire the best as you're implementing the project  .",4.857142857142857
4550,7347,Michael has successfully completed internship. He is supposed to present end of internship report explaining in detail all the new skills he has acquired.,5.458333333333333
4551,7349,She worked remotely and it was not that easy to coordinate,4.363636363636363
4552,7355,he is understanding what we do and identifying problems which he is suggesting and developing good solutions for it.,5.157894736842105
4553,7356,Alex has successfully finished internship. He is supposed to present end of internship report explaining in detail all the new skills he has acquired.,5.291666666666667
4554,7357,"He is a nice person i have no bad impressions about him thats what all i can say about him 
Though we shall miss him after the internship because he was already into our system everything going on well.",4.17948717948718
4555,7358,Richards has successfully finished internship. He is supposed to present end of internship report explaining in detail all the new skills he has acquired.,5.458333333333333
4556,7359,The internet is a good resource for reading more about different javascript libraries. Also you should aim at building for mobile devices first when building an interface,5.333333333333333
4557,7361,"She has successfully completed this week's tasks, that is, configuring layer 2 & 3 devices and setting up the database environment for the web app.",4.92
4558,7362,The reception of this week's learning subject - Cyber Security and System Administration was great and it the desire to learn was good.,4.913043478260869
4559,7363,The week went well. Students had a background in Digital Marketing and so the concepts introduced were familiar.,5.277777777777778
4560,7364,I still encourage her to utilize the limited time.,4.666666666666667
4561,7365,"Despite a few challenges, Duncan has managed to complete internship. He is supposed to present end of internship report explaining in detail all the new skills he has acquired.",5.103448275862069
4562,7368,Good Job at Makindye Division!,5.2
4563,7369,did tasks assigned,5.333333333333333
4564,7370,"Despite a few challenges, Alvin has managed to finish internship. He is supposed to present end of internship report explaining in detail all the new skills he has acquired.",5.0
4565,7371,We have not made much progress this week as the students have upcoming tests and assignments. I have asked him to continue working on the text data analysis.,4.642857142857143
4566,7375,Miss Nakityo completed the designs for the Dashboard and Notifications pages.,6.090909090909091
4567,7376,Quick learner and good listener,5.4
4568,7378,"Akora Solomon was able to host the dummy website site to a free hosting platform, though it came in a few days later than the required date but all in all was able to.",3.9411764705882355
4569,7381,Scrapping software was completed as required.,6.666666666666667
4570,7382,The website in this case is the Boosted Store App,4.0
4571,7383,"Great work, Hastings! Fully dedicated and hardworking young man even when things don’t work perfectly fine.
He although needs to get a better laptop.",5.25
4572,7384,Innocent already has a good background with python and he has completed all the data analysis tasks with pandas  this week. I look forward to working with him.,4.678571428571429
4573,7389,"Was supposed to modify the account creation feature for Boosted Academy.
Response to this tasks has been slow due to new app infrastructure he had not interfaced with.
However, he tried to cope up",4.794117647058823
4574,7390,he did well in this session,3.6666666666666665
4575,7391,the above headlines were achieved by rogers,5.285714285714286
4576,7393,Good work done so far! Much more than I expected given the start.,4.076923076923077
4577,7394,"showing good levels of adaptability by switching from writing java to writing javascript, PHP, and HTML in order to move the project forward.",5.173913043478261
4578,7396,Progressive .,6.0
4579,7397,"She exhibited her coding skills in the new stack that was introduced to her (Angular-Python-MSSQL)
The student needs to continue improving her skills in multi-tasking and managing her time well to maximize her productivity.",5.588235294117647
4580,7399,Promising in Graphics Designing,7.0
4581,7400,Learning pace has vastly improved. Great job!,5.571428571428571
4582,7401,"Bridget is exceptional, I sometimes drop very complex tasks at her and she solves them. Some tasks are so advanced that I don't expect a student to solve but she does. If she maintains this spirit, she is going to do very well in her future endeavors.

She has a future with our company if she chooses to stay with us on a halftime basis till she is done with school and after that, we would consider taking her on full-time.",4.246913580246914
4583,7402,"She respects everyone with good communication skills.
She can do better with graphics designing in Adobe Photoshop and Illustrator.",5.947368421052632
4584,7404,Jesse made excellent progress to the learning objectives and he showed great dedication to the learning journey.,5.647058823529412
4585,7405,All tasks completed,5.666666666666667
4586,7409,All tasks completed on time,4.6
4587,7411,Tasks were very well excuted,4.8
4588,7412,good,4.0
4589,7413,good with databases,5.666666666666667
4590,7416,good,4.0
4591,7421,Brian has successfully finished internship. He is supposed to present end of internship report explaining in detail all the new skills he has acquired.,5.333333333333333
4592,7422,Jovan is a great worker with fantastic computational and organizational skills. He is extremely professional and has excellent communication skills.,6.45
4593,7423,very dependable and always willing to go above and beyond expectations.,5.545454545454546
4594,7424,"despite a few challenges , Boris has successfully completed this weeks tasks",5.416666666666667
4595,7425,Boris can now successfully configure layer 2 and 3 networking devices easily,5.416666666666667
4596,7426,i encourage Boris to practice multitasking  by doing this he will be able to handle the semester load and internship with ease,4.7272727272727275
4597,7427,"Boris has successfully finished internship , he is supposed to write end of internship report explaining all the new skills he has acquired",5.086956521739131
4598,7435,"This period was very busy as ICT department upgraded old resource centers at Development house and Queen's Chambers by replacing all the old equipment with new ones. In the same period, new resource center was created in Kingdom Kampala and all the equipment installed and connected to internet. Mr Sinani and the ICT team did a commendable job. I strongly believe he learned and gained alot in the course of these activities",4.916666666666667
4599,7436,"Mr Sinani has good understanding of user support and has been troubleshooting and fixing many ICT problems such as network breakdown, printer issues, repairing/installing OS, etc. He has been very active and resourceful to the department during the period of his training.",5.5
4600,7437,Mr Sinani took part in the repair of computers and printers along side a company contracted by ICT department of Parliament to carry out comprehensive repairs of all faulty computers and printers. The exercise was very enriching in terms of knowledge acquisition and learning. In addition to that he has been providing user support to staff and MPs.,5.0344827586206895
4601,7440,Good progress,6.0
4602,7441,I encourage Christine to use the coming days and write end of internship report. She should also use this time to concentrate on passing all the assignments at campus.,4.793103448275862
4603,7442,Good progress,6.0
4604,7443,"was able to use Selenium to write automated tests for one of our web applications, quite impressed",4.823529411764706
4605,7444,did an Accounting project,5.5
4606,7450,Student completed the abovementioned tasks as mentioned above to satisfaction. Also learnt about Active directory management on a network.,6.315789473684211
4607,7451,Student learnt about the topics and completed the abovementioned tasks as mentioned above to satisfaction.,6.133333333333334
4608,7453,"Completed:

General IT support continued
Remote connection using RDS, and Team viewer",6.083333333333333
4609,7454,Good project submitted before the deadline,6.166666666666667
4610,7457,Website fairly done. She must have gotten confidence with working with WordPress,5.75
4611,7458,Introduced to web server system administration with Apache server.,6.444444444444445
4612,7459,"Although I was not physically in touch with her, she tried to complete everything.",4.928571428571429
4613,7460,True,4.0
4614,7461,She has successfully completed the project I gave her for this internship training session.,5.571428571428571
4615,7462,networks trouble shooting and signal strength testing were the highlights of the week,5.615384615384615
4616,7466,"I have asked David to start drafting his internship report and share a draft for evaluation.   
Also since exams are coming up soon, we have decided to extend the pause on the internship activities.",4.764705882352941
4617,7467,"Excellent team spirit, hence the ability to learn from his peers and progress as expected",5.0
4618,7468,"It was a great session for Al.
In here, he was introduction to concepts of Computer repair and maintenance",4.631578947368421
4619,7476,Completed,9.0
4620,7479,This week was dedicated to the Ministry website re-design and on design of a document management system for the department. The System Requirements were discussed and agreed upon with the Supervisor.,5.451612903225806
4621,7480,William finalized with the internship data manipulation system using Django as the back-end due to his commitment and sacrifice. We are looking forward to working with you in future projects.,5.4
4622,7481,Tasks completed,7.0
4623,7482,Reported on time and he demonstrated great ability in Linux Administration,5.818181818181818
4624,7483,"He can comfortably open a computer machine, dismantle it and assemble it",5.083333333333333
4625,7484,The Sort and filter feature contributed by the team is in works though not that optmised.,4.625
4626,7485,Good at learning and flexible to changes,4.857142857142857
4627,7486,Joshua managed to use linear Regression on Boston House Price prediction dataset and has shown expertise in using the different Sklearn methods and modules.,5.541666666666667
4628,7489,"Dickens can now set up a LAN with over 20 PCs and also share resource like (internet connection, documents... etc) on the network.",4.695652173913044
4629,7490,Dickens has successfully finished internship. He is supposed to present end of internship report explaining in detail all the new skills he has acquired.,5.416666666666667
4630,7491,Harold has successfully finished internship. He is supposed to present end of internship report explaining in detail all the new skills he has acquired.,5.375
4631,7495,"Progressive since it, was the first week in internship.",5.222222222222222
4632,7496,"This week he was challenged by the computer ,but since it was more of hardware and maintenance week he was able to go through.",4.291666666666667
4633,7497,Progressive,11.0
4634,7498,Progressive,11.0
4635,7499,"Progressive in systems development ,focus on design  stage",6.25
4636,7500,Progressive,11.0
4637,7501,Progressive but disturbed by the environment at campus,5.875
4638,7502,"Sorry about that, don't give up, XG boost requires much data and a fast internet to install, try that. Also for the deprecated packages try looking for newer versions or replacements. Otherwise thanks for putting in time to practice.",5.0
4639,7503,"He managed to integrate the back-end to the flutter application, data manipulation system as well as doing weekly data science assignments to improve on his data science skills.",5.357142857142857
4640,7505,Good progress,6.0
4641,7510,"Introduction to Networks (identifying network devices and how they interconnect)
Cable color arrangements
Cable termination (straight through and cross over cables)
physical connection of the network devices (cables, switch, router, and end user devices (computers))",6.628571428571429
4642,7511,"Practicing what was trained to them, server installation and setting up (Ubuntu and windows server 2019)
Hardware maintainance and repair
Troubleshooting",6.333333333333333
4643,7512,This week was dedicated to the Ministry website re-design and on design of a document management system for the department. The intern discussed the system requirements with the Supervisor.,5.551724137931035
4644,7513,Ability to balance sound that is needed for our broadcasting signals,5.2727272727272725
4645,7514,A lot of errors have been greatly eliminated during compilation,5.4
4646,7515,Engagement with the users was delayed due to conflicting priorities,5.8
4647,7517,We have currently put a pause on internship activities to enable the students to focus on their classwork and assignments. This week all the interns participated in an app testing exercise to give feedback to the developers.,5.081081081081081
4648,7518,"Displayed ability of developing into a great software developer with the desired soft skills to back up the technology aspects. Overall, his additions to URA business have taken her mandate a step forward.",5.242424242424242
4649,7519,Demonstrated ability to work with platforms of different database management systems and having them share data,6.0
4650,7520,Continued with the excellent team spirit which enabled completion of assigned tasks,6.0
4651,7521,More progress has been made on the Django website,4.555555555555555
4652,7522,I have asked Michael to compile and share his Internship report.,4.909090909090909
4653,7523,Generally a good student to work with.,4.571428571428571
4654,7524,He is working fine and committed towards executing daily duties and tasks as assigned,5.142857142857143
4655,7529,Limited time of interaction with him due to clashing school and  company activities,5.384615384615385
4656,7530,Limited time of interaction with him due to clashing school and  company activities,5.384615384615385
4657,7531,"Engaged in Information Technology Service Management activities, thus acquiring skills in incident, SR and IT change management activities",6.722222222222222
4658,7532,Engaged with the business process management team to understand the practical ways of getting system requirements and how these requirements are transformed into actual systems.,6.12
4659,7535,Progressive,11.0
4660,7536,Challenged by the fixed university schedule,6.333333333333333
4661,7538,Progressive,11.0
4662,7539,Anjellinah has interacted well with the assigned IT teams and i believe she has learnt a lot form the team.,4.4
4663,7541,Great job this week with the designs.,4.428571428571429
4664,7542,Very commendable progress thus far.,6.2
4665,7544,Database logical structure completed.,8.5
4666,7546,Commended for all the support provided especially to the infrastructure section during the internship period,6.266666666666667
4667,7547,Good work on the assigned frontend tasks and good job on that.,4.25
4668,7548,The data preprocessing required to prepare text data for the language modeling tasks has been completed.,5.5625
4669,7549,Joseph is steadily making progress with his assignments especially on bash scripting,6.083333333333333
4670,7550,Joseph was involved in soliciting some requirements  for developing the Hospital Management system that is being done here in DICTS,5.55
4671,7553,"the student was gradually improving, abiding by instructions and being positive towards learning.",6.538461538461538
4672,7554,"the student was gradually improving, abiding by instructions and being positive towards learning.",6.538461538461538
4673,7555,"the student was gradually improving, abiding by instructions and being positive towards learning.",6.538461538461538
4674,7557,"the student was gradually improving, abiding by instructions and being positive towards learning.",6.538461538461538
4675,7559,"the student was gradually improving, abiding by instructions and being positive towards learning.",6.538461538461538
4676,7562,Samuel has finished internship. He is supposed to present end of internship report explaining in detail all the new skills he has acquired. We wish him the very best.,4.758620689655173
4677,7564,Olivia was involved in soliciting some requirements for developing the hospital management system that is being done here in DICTS,5.55
4678,7567,Student submitted the presentation and concept on the Storage management system as mentioned. It was okay.,5.6875
4679,7568,Student completed the mentioned activities.,7.8
4680,7569,"Student has made good progress on the system, managed to present prototype.",5.333333333333333
4681,7570,Student completed tasks as mentioned. Still collecting system requirements from stakeholders as the coding continues.,6.866666666666666
4682,7571,He has learnt a lot and gained practical knowledge in computer systems. He is an active individual,4.823529411764706
4683,7572,"Thanks, this was completed to my satisfaction.",5.714285714285714
4684,7573,"week 7. this was her final week. In this she did her summary in all departments and started on her final report. 
it's been good working with Mutooni. She's a quick learner and organized, always finished assigned tasks. If she continues with the determination, she will be successful in whatever she does.",4.865384615384615
4685,7574,Stella is willing to learn and add on her skills. She has expressed interest in data science through doing self tests on different datasets. We look forward to working with her on our Data manipulation system.,4.833333333333333
4686,7575,"the student was gradually improving, abiding by instructions and being positive towards learning.",6.538461538461538
4687,7576,This week was dedicated to the Ministry website re-design and on design of a document management system for the department. The Linda together with other Interns discussed the system requirements with the Supervisor.,5.575757575757576
4688,7577,Yet to see the system running on the stick. Otherwise has generally been a good student,4.5
4689,7579,"Great Samson, for putting in time to practice what you have learnt, more practice for the best.",4.647058823529412
4690,7580,"Indeed, Samson has always given in his best to practice, and has managed to implement the front-end of the project. Thanks for giving in time to practice and for the project. Try your best to finalize the remaining part within the shortest time.",4.72093023255814
4691,7583,nan,3.0
4692,7584,understood incident management,9.333333333333334
4693,7585,learnt how to provision zoom licences,5.333333333333333
4694,7586,understood the different components of the DC,5.571428571428571
4695,7587,the student was exposed to practical aspects of cloud computing and how NITA-U provisions cloud resources,5.625
4696,7588,exposure to Service requests and how they are related to service level agreements with clients,5.333333333333333
4697,7589,exposed to interactive web applications and how they are used to deliver e-services to clients,5.333333333333333
4698,7590,Good work.,4.5
4699,7591,"the intern learned organizational design, set up and management which form a greater part of information systems management",5.888888888888889
4700,7592,Always refer to the documentation. always,6.0
4701,7593,the intern understood how to troubleshoot software-related challenges especially from the windows environment,7.461538461538462
4702,7594,"Good work on the sms, Don't hesitate to ask me about anything regarding sms implementation",5.066666666666666
4703,7595,"The student got troubleshooting skills regarding the challenges experienced in installing FTP on virtual machines, how FTP can be used to transfer files on a network.",5.423076923076923
4704,7596,Jonathan was exposed to the functionalities and components of the DC.,5.363636363636363
4705,7598,She is such a good team player,3.4285714285714284
4706,7600,he loves databases and he has been improving every day,4.5
4707,7601,chemutai is commited student,6.25
4708,7602,Emmanuel has successfully implemented file upload to the data manipulation system and also went ahead to add a model for storing the csv so as to generate graphs and some visualization from it. Great work so far and his progress is promising.,4.785714285714286
4709,7603,Limited time of engagement due to much pressure from campus that made concentration to our projects less. He could better am sure.,4.954545454545454
4710,7604,"Indeed, Emmanuel has always given in his best to practice, and has managed to implement his own machine learning project, so that he can apply all the skills he has acquired throughout this internship. Thanks for giving in time to practice and for the project. Try your best to finalize the remaining part within the shortest time.",4.824561403508772
4711,7605,Progressive,11.0
4712,7609,Challenged by fixed university program,6.8
4713,7612,"Introduction to Networks (identifying network devices and how they interconnect)
Cable color arrangements
Cable termination (straight through and cross over cables)
physical connection of the network devices (cables, switch, router, and end user devices (computers))",6.628571428571429
4714,7613,Emmanuel finalized with the internship data manipulation system using Django as the back-end due to his commitment and sacrifice. We are looking forward to working with you in future projects.,5.433333333333334
4715,7623,Always on time and willing to work in group settings.,4.4
4716,7625,Good and can execute better,4.6
4717,7626,Better time management and task completion; let's keep it that way,5.090909090909091
4718,7627,You have demonstrated great willingness to work and having tasks completed on time. Keep it up,4.9375
4719,7628,She was taken through some field work that entailed moving around campus and having a feel of the network devices like wireless APs' as well as interacting with hardware equipment and servicing,5.0625
4720,7636,Ms. Rashidah has maintained  consistency in ensuring that tasks allocated to her are handled with high technical competence. She is encouraged to continue doing more desk research.,5.666666666666667
4721,7637,Ms. Rashdah is encouraged to continue research on asset and service level management. The teamwork levels are very good.Keep it up,5.238095238095238
4722,7639,"Created good rapport with the team during induction, and picked up well on the collaboration tools. Was able to clone the two main organisation repositories i.e backend and frontend",5.275862068965517
4723,7641,"Curious and inquisitive, managed to set up the repos with initial onboarding from more experienced colleagues on the team. Showed initiative by setting up a flask app to better understand the setup structure",5.303030303030303
4724,7642,This is one of the best things done because it has reduced our power consumption. Keep it up,4.166666666666667
4725,7643,Awath showed a good leadership spirit by helping fellow interns set up the code base and also manage to interact with it. Demonstrated the ability to work with concepts new to him like working with environment variables. Satisfactory time management in attending meetings,5.325581395348837
4726,7644,Meticulously executed his task and raise a Pull Request to commit the changes to the staging environment. Followed the team standards and got his work reviewed and merged.,5.142857142857143
4727,7645,He is determined to finish what he started and that is a very good quality in a developer most of the time.,3.909090909090909
4728,7646,he loves databases and will be a good database adminstrator,5.0
4729,7647,he will be a good database adminstrator,4.714285714285714
4730,7648,"Despite David being being beginner in flutter, he has expressed his commitment through successfully integrating the front and back end of the application using Firebase.",5.8
4731,7649,"Managed to research and present his findings about a task testing his understanding of the python DateTime module. Worked on his minimal flask application, reviewed and advised to proceed with the next stage of the application. Timely attendance of meetings. Asked questions when he needed a better understanding of a concept.",5.411764705882353
4732,7650,"Led a successful team sprint alongside other interns, and managed to deploy his flask application on the cranecloud platform demonstrating a good understanding of the platform. Took the initiative of reminding his teammates to join sprint meetings and a demo.",5.5
4733,7651,"Since internship is almost done, I encourage Maria to start writing end of internship report and also concentrate on completing any pending assignment at campus.",5.48
4734,7652,"Despite a few challenges, Maria has managed to complete internship. She is supposed to present end of internship report explaining in detail all the new skills she has acquired.",5.137931034482759
4735,7653,Was part of the team that discussed a new feature on using credits as part of the platform billing.,4.2631578947368425
4736,7654,Successfully executed feedback on tasks he was working on and led pre-demo and demo meetings successfully. Was more confident during his presentations. Successfully completed the eight-week internship as required by the University,6.21875
4737,7655,"Student learnt about the topics and completed the abovementioned tasks as mentioned above to satisfaction. Overall, the student has been helpful to the organization and seems to have benefited in terms of knowledge during the internship period.",5.621621621621622
4738,7656,Good Understanding of the Linux Operating Systems,6.142857142857143
4739,7657,Work has started on the building of a regression model to predict the number of data points per month. She has successfully completed the EDA and data cleaning to prepare the data for modelling. I have also given her a reading exercise about how to handle missing data.,4.625
4740,7658,She has completed the tasks given to her albeit with some minor issues. This involved identifying which features to use and what to use as the target variable. She was able to group the number of data points by month which was the main hidden task in this assignment and I am impressed.,4.415094339622642
4741,7659,She has created her first regression model which is an important milestone. There were a few concerns about the selection of features used to model the target variable and in the next few weeks we shall work on how to improve the baseline. I have also asked her to read about the different metrics for evaluating regression models,4.706896551724138
4742,7660,We have put a pause on internship activities this week to enable the students focus on their tests and assignments.,4.8
4743,7661,Felix finalized with the internship data manipulation system using Django as the back-end due to his commitment and sacrifice. Thanks for being cooperative,5.782608695652174
4744,7662,I have reviewed Halimah's submissions this week and I am impressed with progress she has made on the end -to-end pipeline for the regression  model which now includes the evaluation part. She has also been advised on how to prepare the categorical variables to avoid potential misrepresentation of features in the dataset.,5.1923076923076925
4745,7663,Jesse is highly dedicated to his work and he has a firm grasp of software foundations,4.375
4746,7664,Your learning velocity this week has improved a lot.,4.888888888888889
4747,7665,Your learning velocity could improve this week.,5.857142857142857
4748,7666,Your learning velocity could improve,6.4
4749,7667,"He has shown outstanding skills in multi-tasking where he has integrated Firebase to the business to business flutter application on the login and signup pages, as well as integrating Django back-end to the data manipulation system. With time, Joshua will be a very great developer. Put in more efforts and don't give up.",5.0754716981132075
4750,7684,Sonia has improved greatly in especially areas of Systems Administration and has been an asset to the Department.,5.333333333333333
4751,7685,Ms. Rashidah has gained some knowledge on sharing resources using virtual machines. She has also gained competence in building PCs.,5.6
4752,7686,Ms. Rashidah has been a dedicated Intern. The desire to keep learning on a daily will help her gain greater heights.,4.571428571428571
4753,7687,Sonia exhibited creativity when she improved on the Departments Capacityies in records management. She has kept progressive.,6.352941176470588
4754,7688,Good progress with systems administration,7.4
4755,7689,Work well done with a Professional touch,4.857142857142857
